# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "1" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "PD_121_R15_S05#_cds.txt" "PD_121_R15_S05#.bam" 
Geneid	Chr	Start	End	Strand	Length	PD_121_R15_S05#.bam
b3838	NC_000913.3	4022218	4022733	+	516	2208
b3839	NC_000913.3	4022736	4023512	+	777	1142
b4483	NC_000913.3	4023554	4024336	+	783	384
b3842	NC_000913.3	4024333	4024821	-	489	402
b3843	NC_000913.3	4024988	4026481	+	1494	3756
b3844	NC_000913.3	4026527	4027228	+	702	2408
b3845	NC_000913.3	4027609	4028772	-	1164	404
b3846	NC_000913.3	4028782	4030971	-	2190	535
b3847	NC_000913.3	4031161	4032492	+	1332	4978
b3848	NC_000913.3	4032492	4033106	+	615	820
b3849	NC_000913.3	4033145	4034596	+	1452	1793
b3850	NC_000913.3	4034608	4035153	+	546	776
b3856	NC_000913.3	4040906	4041433	-	528	178
b3857	NC_000913.3	4041415	4041999	-	585	281
b3858	NC_000913.3	4042069	4042338	+	270	730
b3859	NC_000913.3	4042415	4043401	+	987	1429
b3860	NC_000913.3	4043418	4044044	+	627	1844
b3861	NC_000913.3	4044199	4045629	+	1431	50
b3862	NC_000913.3	4045670	4046602	-	933	183
b3863	NC_000913.3	4046966	4049752	+	2787	3768
b3865	NC_000913.3	4050133	4050765	-	633	1243
b3866	NC_000913.3	4051347	4051856	+	510	1734
b3867	NC_000913.3	4052045	4053418	+	1374	2256
b4686	NC_000913.3	4053647	4053757	-	111	1751
b3868	NC_000913.3	4053869	4055278	-	1410	533
b3869	NC_000913.3	4055290	4056339	-	1050	387
b3870	NC_000913.3	4056625	4058034	-	1410	1607
b3871	NC_000913.3	4058407	4060230	+	1824	15422
b3872	NC_000913.3	4060447	4061157	+	711	44
b3873	NC_000913.3	4061165	4062145	+	981	69
b3874	NC_000913.3	4062247	4063512	+	1266	18
b3875	NC_000913.3	4063603	4064295	-	693	6
b3876	NC_000913.3	4064363	4065766	-	1404	65
b3877	NC_000913.3	4065809	4067194	-	1386	24
b3878	NC_000913.3	4067240	4069276	-	2037	31
b3879	NC_000913.3	4069475	4070401	-	927	11
b3880	NC_000913.3	4070515	4071756	-	1242	62
b3881	NC_000913.3	4071773	4072651	-	879	25
b3882	NC_000913.3	4072675	4073571	-	897	11
b3883	NC_000913.3	4073739	4074635	+	897	109
b3884	NC_000913.3	4074669	4075454	+	786	313
b3885	NC_000913.3	4075553	4076152	+	600	844
b3886	NC_000913.3	4076146	4077018	+	873	839
b3887	NC_000913.3	4077015	4077452	+	438	799
b3888	NC_000913.3	4077449	4078438	+	990	1191
b3889	NC_000913.3	4079291	4079509	+	219	2
b3890	NC_000913.3	4079751	4079969	+	219	90
b3891	NC_000913.3	4080299	4081228	-	930	885
b3892	NC_000913.3	4081225	4081860	-	636	363
b3893	NC_000913.3	4081857	4082759	-	903	330
b3894	NC_000913.3	4082772	4085822	-	3051	4200
b3895	NC_000913.3	4086016	4086849	+	834	804
b3896	NC_000913.3	4087002	4088057	+	1056	29
b3897	NC_000913.3	4088107	4089855	-	1749	57
b3898	NC_000913.3	4089855	4090925	-	1071	161
b3899	NC_000913.3	4090915	4092366	-	1452	34
b3900	NC_000913.3	4092377	4092823	-	447	3
b3901	NC_000913.3	4093124	4093438	-	315	3
b3902	NC_000913.3	4093448	4094272	-	825	1
b3903	NC_000913.3	4094723	4095982	-	1260	0
b3904	NC_000913.3	4095979	4097448	-	1470	0
b3905	NC_000913.3	4097736	4098572	+	837	37
b3906	NC_000913.3	4098646	4099494	+	849	25
b3907	NC_000913.3	4099491	4100525	-	1035	131
b3908	NC_000913.3	4100810	4101430	+	621	25643
b3909	NC_000913.3	4101690	4102673	+	984	133
b3910	NC_000913.3	4102822	4103496	+	675	1187
b3911	NC_000913.3	4103602	4104975	-	1374	2839
b3912	NC_000913.3	4104972	4105670	-	699	3283
b4484	NC_000913.3	4105820	4106320	+	501	305
b3915	NC_000913.3	4106469	4107371	+	903	2238
b3916	NC_000913.3	4107552	4108514	+	963	5690
b3917	NC_000913.3	4108834	4109823	+	990	573
b3918	NC_000913.3	4109930	4110685	+	756	86
b3919	NC_000913.3	4110740	4111507	-	768	9095
b3920	NC_000913.3	4111615	4112214	-	600	261
b3921	NC_000913.3	4112315	4112755	+	441	387
b3922	NC_000913.3	4112967	4113266	+	300	1437
b3923	NC_000913.3	4113293	4113721	+	429	2473
b3924	NC_000913.3	4113726	4114472	-	747	1842
b3925	NC_000913.3	4114569	4115579	-	1011	1031
b3926	NC_000913.3	4115714	4117222	-	1509	4951
b3927	NC_000913.3	4117245	4118090	-	846	2116
b3928	NC_000913.3	4118515	4118760	+	246	3553
b3929	NC_000913.3	4118845	4119330	-	486	3456
b3930	NC_000913.3	4119423	4120349	-	927	608
b3931	NC_000913.3	4120416	4121747	-	1332	3724
b3932	NC_000913.3	4121757	4122287	-	531	1536
b3933	NC_000913.3	4122380	4123339	-	960	1528
b3934	NC_000913.3	4123431	4124456	-	1026	627
b3935	NC_000913.3	4124612	4126810	-	2199	990
b3936	NC_000913.3	4127013	4127225	+	213	6303
b3937	NC_000913.3	4127286	4127894	-	609	174
b3938	NC_000913.3	4128078	4128395	-	318	1322
b3939	NC_000913.3	4128672	4129832	+	1161	1370
b3940	NC_000913.3	4129835	4132267	+	2433	2696
b3941	NC_000913.3	4132616	4133506	+	891	2987
b3942	NC_000913.3	4133835	4136015	+	2181	5993
b3943	NC_000913.3	4136108	4137013	+	906	229
b3944	NC_000913.3	4137040	4137657	-	618	18
b3945	NC_000913.3	4137932	4139035	-	1104	248
b3946	NC_000913.3	4139046	4139708	-	663	43
b3947	NC_000913.3	4139720	4142221	-	2502	32
b3949	NC_000913.3	4142530	4143609	+	1080	13
b3950	NC_000913.3	4143624	4143944	+	321	9
b3951	NC_000913.3	4143995	4146292	+	2298	132
b3952	NC_000913.3	4146258	4147136	+	879	40
b3953	NC_000913.3	4147138	4147479	+	342	28
b3954	NC_000913.3	4147466	4148317	-	852	313
b3955	NC_000913.3	4148532	4150265	-	1734	1125
b3956	NC_000913.3	4150447	4153098	-	2652	18067
b3957	NC_000913.3	4153696	4154847	-	1152	1868
b3958	NC_000913.3	4155001	4156005	+	1005	1501
b3959	NC_000913.3	4156013	4156789	+	777	1357
b3960	NC_000913.3	4156850	4158223	+	1374	2255
b3961	NC_000913.3	4158490	4159407	+	918	1311
b3962	NC_000913.3	4159390	4160790	-	1401	5590
b3963	NC_000913.3	4161067	4161771	+	705	958
b3964	NC_000913.3	4161771	4162130	+	360	649
b3965	NC_000913.3	4162170	4163270	-	1101	1764
b3966	NC_000913.3	4163639	4165483	+	1845	1468
b3967	NC_000913.3	4165428	4166285	+	858	884
b3972	NC_000913.3	4172057	4173085	+	1029	1524
b3973	NC_000913.3	4173082	4174047	+	966	752
b3974	NC_000913.3	4174076	4175026	-	951	849
b3980	NC_000913.3	4175944	4177128	+	1185	10103
b3981	NC_000913.3	4177358	4177741	+	384	4835
b3982	NC_000913.3	4177743	4178288	+	546	4639
b3983	NC_000913.3	4178447	4178875	+	429	11653
b3984	NC_000913.3	4178879	4179583	+	705	19055
b3985	NC_000913.3	4179996	4180493	+	498	22969
b3986	NC_000913.3	4180560	4180925	+	366	22230
b3987	NC_000913.3	4181245	4185273	+	4029	47611
b3988	NC_000913.3	4185350	4189573	+	4224	43452
b3989	NC_000913.3	4189786	4190325	+	540	62
b3990	NC_000913.3	4190735	4191868	-	1134	100
b3991	NC_000913.3	4191865	4192635	-	771	74
b4407	NC_000913.3	4192637	4192837	-	201	17
b3992	NC_000913.3	4192821	4193576	-	756	39
b3993	NC_000913.3	4193569	4194204	-	636	34
b3994	NC_000913.3	4194204	4196099	-	1896	206
b3995	NC_000913.3	4196332	4196808	-	477	2120
b3996	NC_000913.3	4196903	4197676	+	774	1828
b3997	NC_000913.3	4197716	4198780	+	1065	2281
b3998	NC_000913.3	4198790	4199461	+	672	1151
b3999	NC_000913.3	4199504	4200094	+	591	803
b4000	NC_000913.3	4200281	4200553	+	273	8726
b4001	NC_000913.3	4200566	4201261	+	696	477
b4002	NC_000913.3	4201263	4201688	-	426	19
b4003	NC_000913.3	4201926	4203323	+	1398	74
b4004	NC_000913.3	4203320	4204645	+	1326	272
b4005	NC_000913.3	4204642	4205931	-	1290	1711
b4006	NC_000913.3	4205943	4207532	-	1590	2538
b4011	NC_000913.3	4213234	4213617	+	384	1
b4012	NC_000913.3	4213680	4214123	-	444	110
b4013	NC_000913.3	4214280	4215209	+	930	2040
b4014	NC_000913.3	4215478	4217079	+	1602	50897
b4015	NC_000913.3	4217109	4218413	+	1305	51844
b4016	NC_000913.3	4218596	4220332	+	1737	11635
b4017	NC_000913.3	4220301	4222487	-	2187	10
b4018	NC_000913.3	4222804	4223628	-	825	960
b4019	NC_000913.3	4223828	4227511	+	3684	5325
b4020	NC_000913.3	4227731	4229362	+	1632	374
b4021	NC_000913.3	4229453	4230142	-	690	70
b4022	NC_000913.3	4230354	4231226	+	873	798
b4023	NC_000913.3	4231359	4231631	-	273	1056
b4024	NC_000913.3	4231884	4233233	-	1350	1975
b4025	NC_000913.3	4233758	4235407	+	1650	9298
b4026	NC_000913.3	4235906	4236148	+	243	1818
b4027	NC_000913.3	4236262	4236900	+	639	86
b4028	NC_000913.3	4236897	4237634	+	738	54
b4029	NC_000913.3	4237634	4239730	+	2097	575
b4620	NC_000913.3	4239777	4240055	-	279	869
b4030	NC_000913.3	4240325	4240735	+	411	1928
b4031	NC_000913.3	4240779	4242254	-	1476	113
b4032	NC_000913.3	4242626	4243516	-	891	84
b4033	NC_000913.3	4243531	4245075	-	1545	70
b4034	NC_000913.3	4245229	4246419	-	1191	34
b4035	NC_000913.3	4246784	4247899	+	1116	5
b4036	NC_000913.3	4247971	4249311	+	1341	74
b4037	NC_000913.3	4249554	4250474	+	921	50
b4038	NC_000913.3	4250703	4252283	+	1581	4
b4039	NC_000913.3	4252506	4253003	+	498	548
b4040	NC_000913.3	4253016	4253888	+	873	516
b4041	NC_000913.3	4254043	4256466	-	2424	3845
b4042	NC_000913.3	4256637	4257005	+	369	391
b4043	NC_000913.3	4257115	4257723	+	609	949
b4044	NC_000913.3	4257742	4259121	+	1380	252
b4045	NC_000913.3	4259237	4259446	+	210	1527
b4046	NC_000913.3	4259488	4260003	-	516	584
b4047	NC_000913.3	4260321	4260575	+	255	0
b4048	NC_000913.3	4260599	4261306	+	708	12
b4049	NC_000913.3	4261669	4262706	+	1038	807
b4050	NC_000913.3	4262840	4263082	+	243	101
b4051	NC_000913.3	4263248	4264231	-	984	2626
b4052	NC_000913.3	4264314	4265729	+	1416	2257
b4053	NC_000913.3	4265782	4266861	+	1080	1040
b4054	NC_000913.3	4267114	4268307	+	1194	5855
b4621	NC_000913.3	4268809	4269012	-	204	0
b4055	NC_000913.3	4269414	4270127	+	714	146
b4056	NC_000913.3	4270238	4270654	+	417	2333
b4057	NC_000913.3	4270658	4271014	+	357	1465
b4058	NC_000913.3	4271049	4273871	-	2823	4372
b4059	NC_000913.3	4274125	4274661	+	537	1818
b4060	NC_000913.3	4274760	4275041	-	282	3695
b4061	NC_000913.3	4275471	4277057	+	1587	416
b4062	NC_000913.3	4277060	4277383	-	324	673
b4063	NC_000913.3	4277469	4277933	+	465	79
b4064	NC_000913.3	4278479	4279828	+	1350	1132
b4065	NC_000913.3	4279980	4281629	+	1650	994
b4066	NC_000913.3	4281783	4283075	-	1293	7
b4067	NC_000913.3	4283253	4284902	-	1650	201
b4068	NC_000913.3	4284899	4285213	-	315	38
b4069	NC_000913.3	4285413	4287371	-	1959	747
b4070	NC_000913.3	4287764	4289200	+	1437	91
b4071	NC_000913.3	4289245	4289811	+	567	14
b4072	NC_000913.3	4289808	4290479	+	672	13
b4073	NC_000913.3	4290476	4291432	+	957	20
b4074	NC_000913.3	4291512	4293170	+	1659	32
b4075	NC_000913.3	4293163	4293546	+	384	20
b4076	NC_000913.3	4293543	4294139	+	597	21
b4077	NC_000913.3	4294481	4295794	+	1314	233
b4078	NC_000913.3	4296436	4297125	-	690	990
b4079	NC_000913.3	4297219	4299366	-	2148	370
b4080	NC_000913.3	4299564	4301030	-	1467	24
b4081	NC_000913.3	4301027	4303078	-	2052	28
b4082	NC_000913.3	4303078	4304109	-	1032	6
b4622	NC_000913.3	4304128	4304403	-	276	1
b4083	NC_000913.3	4304612	4306597	-	1986	19
b4084	NC_000913.3	4306870	4307799	-	930	112
b4085	NC_000913.3	4307783	4308478	-	696	43
b4086	NC_000913.3	4308489	4309469	-	981	23
b4087	NC_000913.3	4309448	4310980	-	1533	17
b4088	NC_000913.3	4311107	4312042	-	936	52
b4089	NC_000913.3	4312101	4312991	-	891	511
b4090	NC_000913.3	4313350	4313799	+	450	75
b4487	NC_000913.3	4313868	4314197	+	330	221
b4092	NC_000913.3	4314344	4315102	-	759	538
b4093	NC_000913.3	4315104	4315538	-	435	561
b4094	NC_000913.3	4315525	4316082	-	558	69
b4095	NC_000913.3	4316082	4317218	-	1137	23
b4096	NC_000913.3	4317215	4317895	-	681	19
b4097	NC_000913.3	4318006	4318764	-	759	5
b4098	NC_000913.3	4318761	4319606	-	846	7
b4099	NC_000913.3	4319599	4320663	-	1065	8
b4100	NC_000913.3	4320663	4321247	-	585	2
b4101	NC_000913.3	4321244	4321696	-	453	3
b4102	NC_000913.3	4321697	4322422	-	726	6
b4583	NC_000913.3	4322443	4323281	-	839	6
b4105	NC_000913.3	4323336	4324352	-	1017	14
b4106	NC_000913.3	4324377	4325165	-	789	10
b4107	NC_000913.3	4325298	4325741	-	444	1585
b4108	NC_000913.3	4326399	4326734	-	336	581
b4109	NC_000913.3	4327135	4329363	+	2229	259
b4110	NC_000913.3	4329360	4330238	+	879	39
b4111	NC_000913.3	4330502	4332004	+	1503	9787
b4703	NC_000913.3	4332116	4332205	+	90	67
b4112	NC_000913.3	4332181	4333272	-	1092	325
b4113	NC_000913.3	4333282	4333950	-	669	318
b4114	NC_000913.3	4333947	4335590	-	1644	94
b4115	NC_000913.3	4335694	4337031	-	1338	57
b4116	NC_000913.3	4337168	4337929	-	762	58
b4117	NC_000913.3	4338254	4340521	-	2268	118
b4118	NC_000913.3	4340720	4341628	-	909	130
b4119	NC_000913.3	4341911	4343266	+	1356	215
b4120	NC_000913.3	4343369	4344790	+	1422	175
b4121	NC_000913.3	4344929	4345558	-	630	142
b4122	NC_000913.3	4345680	4347326	-	1647	107
b4123	NC_000913.3	4347404	4348744	-	1341	62
b4124	NC_000913.3	4349315	4350034	-	720	305
b4125	NC_000913.3	4350031	4351662	-	1632	460
b4126	NC_000913.3	4351843	4352073	+	231	376
b4127	NC_000913.3	4352085	4352357	+	273	401
b4128	NC_000913.3	4352584	4352880	+	297	18
b4559	NC_000913.3	4352908	4353081	+	174	2
b4129	NC_000913.3	4353200	4354717	-	1518	901
b4130	NC_000913.3	4354954	4356411	-	1458	147
b4131	NC_000913.3	4356470	4358617	-	2148	50
b4132	NC_000913.3	4358697	4360031	-	1335	15
b4133	NC_000913.3	4360396	4361934	-	1539	218
b4135	NC_000913.3	4362733	4363308	-	576	3866
b4136	NC_000913.3	4363345	4365042	-	1698	1635
b4137	NC_000913.3	4365018	4365356	-	339	631
b4138	NC_000913.3	4365472	4366773	-	1302	2270
b4139	NC_000913.3	4366891	4368327	-	1437	1332
b4140	NC_000913.3	4368664	4369140	+	477	270
b4141	NC_000913.3	4369156	4370412	-	1257	882
b4142	NC_000913.3	4370688	4370981	+	294	3645
b4143	NC_000913.3	4371025	4372671	+	1647	13233
b4144	NC_000913.3	4372809	4373162	+	354	2216
b4145	NC_000913.3	4373365	4374234	-	870	36
b4146	NC_000913.3	4374629	4375657	-	1029	1220
b4147	NC_000913.3	4375699	4376265	+	567	5609
b4410	NC_000913.3	4376317	4376442	+	126	115
b4411	NC_000913.3	4376553	4376699	+	147	825
b4148	NC_000913.3	4376875	4377192	+	318	241
b4149	NC_000913.3	4377189	4377722	-	534	657
b4150	NC_000913.3	4377811	4378944	-	1134	188
b4151	NC_000913.3	4379007	4379366	-	360	265
b4152	NC_000913.3	4379377	4379772	-	396	273
b4153	NC_000913.3	4379783	4380517	-	735	675
b4154	NC_000913.3	4380510	4382318	-	1809	1856
b4155	NC_000913.3	4382643	4383620	+	978	281
b4156	NC_000913.3	4383839	4385341	+	1503	90
b4157	NC_000913.3	4385393	4385707	+	315	28
b4158	NC_000913.3	4385704	4386018	+	315	43
b4159	NC_000913.3	4386047	4389370	-	3324	1110
b4160	NC_000913.3	4389392	4390360	-	969	2774
b4161	NC_000913.3	4390457	4391509	-	1053	2419
b4162	NC_000913.3	4391604	4392149	+	546	948
b4670	NC_000913.3	4392892	4392945	+	54	0
b4166	NC_000913.3	4392928	4394067	-	1140	833
b4167	NC_000913.3	4394066	4395613	+	1548	3154
b4168	NC_000913.3	4395585	4396046	+	462	929
b4169	NC_000913.3	4396065	4397402	+	1338	1892
b4170	NC_000913.3	4397412	4399259	+	1848	1799
b4171	NC_000913.3	4399252	4400202	+	951	5054
b4172	NC_000913.3	4400288	4400596	+	309	6741
b4173	NC_000913.3	4400672	4401952	+	1281	5896
b4174	NC_000913.3	4402038	4403297	+	1260	4706
b4175	NC_000913.3	4403300	4404304	+	1005	3423
b4176	NC_000913.3	4404386	4404583	+	198	20
b4177	NC_000913.3	4404687	4405985	+	1299	17773
b4178	NC_000913.3	4406190	4406615	+	426	292
b4179	NC_000913.3	4406654	4409095	+	2442	3763
b4180	NC_000913.3	4409275	4410006	+	732	622
b4181	NC_000913.3	4410133	4410534	+	402	5
b4182	NC_000913.3	4410553	4411251	+	699	8
b4183	NC_000913.3	4411302	4411961	+	660	8
b4184	NC_000913.3	4411979	4412377	+	399	8
b4185	NC_000913.3	4412387	4413025	+	639	14
b4186	NC_000913.3	4413028	4414191	+	1164	32
b4187	NC_000913.3	4414275	4415900	+	1626	2598
b4188	NC_000913.3	4416017	4416292	-	276	150
b4189	NC_000913.3	4416441	4416770	-	330	318
b4190	NC_000913.3	4416952	4417701	+	750	252
b4191	NC_000913.3	4417698	4418453	-	756	163
b4192	NC_000913.3	4418561	4419625	-	1065	36
b4193	NC_000913.3	4419980	4421377	+	1398	24
b4194	NC_000913.3	4421393	4421698	+	306	5
b4195	NC_000913.3	4421708	4422172	+	465	16
b4196	NC_000913.3	4422186	4422836	+	651	75
b4197	NC_000913.3	4422846	4423700	+	855	58
b4198	NC_000913.3	4423700	4424386	+	687	62
b4199	NC_000913.3	4424516	4424791	-	276	751
b4200	NC_000913.3	4425118	4425513	+	396	14946
b4201	NC_000913.3	4425520	4425834	+	315	8444
b4202	NC_000913.3	4425839	4426066	+	228	8300
b4203	NC_000913.3	4426108	4426557	+	450	8835
b4204	NC_000913.3	4426628	4427422	-	795	12
b4205	NC_000913.3	4427694	4428095	+	402	0
b4206	NC_000913.3	4428079	4428717	-	639	1131
b4207	NC_000913.3	4428935	4429555	+	621	3274
b4208	NC_000913.3	4429864	4431276	+	1413	2214
b4209	NC_000913.3	4431321	4431983	-	663	40
b4210	NC_000913.3	4432091	4433056	-	966	300
b4211	NC_000913.3	4433164	4434024	-	861	256
b4212	NC_000913.3	4434113	4434493	+	381	165
b4213	NC_000913.3	4434622	4436565	-	1944	556
b4214	NC_000913.3	4436755	4437495	+	741	1218
b4215	NC_000913.3	4437707	4438645	+	939	17
b4216	NC_000913.3	4438708	4439262	-	555	34
b4217	NC_000913.3	4439587	4439793	+	207	2873
b4218	NC_000913.3	4439872	4441215	-	1344	721
b4219	NC_000913.3	4441538	4442176	-	639	1505
b4220	NC_000913.3	4442382	4444115	+	1734	1320
b4221	NC_000913.3	4444112	4447891	+	3780	2213
b4222	NC_000913.3	4447894	4448235	+	342	1794
b4223	NC_000913.3	4447976	4448245	-	270	9
b4224	NC_000913.3	4448447	4448698	+	252	121
b4225	NC_000913.3	4448692	4449042	+	351	104
b4226	NC_000913.3	4449122	4449652	-	531	13805
b4227	NC_000913.3	4449962	4450918	+	957	113
b4485	NC_000913.3	4451058	4452560	+	1503	110
b4230	NC_000913.3	4452571	4453596	+	1026	64
b4231	NC_000913.3	4453583	4454578	+	996	140
b4232	NC_000913.3	4454611	4455609	-	999	3778
b4233	NC_000913.3	4455785	4457158	+	1374	3281
b4234	NC_000913.3	4457314	4457865	-	552	1964
b4235	NC_000913.3	4457959	4459311	+	1353	2643
b4237	NC_000913.3	4459900	4460364	-	465	87
b4238	NC_000913.3	4460522	4462660	-	2139	1093
b4239	NC_000913.3	4463054	4464709	-	1656	24
b4240	NC_000913.3	4464759	4466180	-	1422	58
b4241	NC_000913.3	4466299	4467246	-	948	467
b4702	NC_000913.3	4467431	4467484	+	54	1
b4242	NC_000913.3	4467625	4470321	+	2697	318
b4243	NC_000913.3	4470527	4470913	-	387	3541
b4244	NC_000913.3	4470986	4471447	-	462	3644
b4245	NC_000913.3	4471460	4472395	-	936	7482
b4246	NC_000913.3	4472399	4472533	-	135	134
b4248	NC_000913.3	4472814	4473209	-	396	434
b4249	NC_000913.3	4473340	4474053	-	714	39
b4251	NC_000913.3	4474124	4474717	+	594	132
b4252	NC_000913.3	4474862	4475314	+	453	5939
b4253	NC_000913.3	4475437	4477251	+	1815	406
b4254	NC_000913.3	4477307	4478311	-	1005	1025
b4255	NC_000913.3	4478473	4478889	+	417	3355
b4256	NC_000913.3	4479034	4479537	-	504	390
b4257	NC_000913.3	4479730	4480926	+	1197	12
b4258	NC_000913.3	4480982	4483837	-	2856	9881
b4259	NC_000913.3	4483837	4484280	-	444	742
b4260	NC_000913.3	4484440	4485951	-	1512	3723
b4261	NC_000913.3	4486218	4487318	+	1101	1392
b4262	NC_000913.3	4487318	4488400	+	1083	1414
b4263	NC_000913.3	4488561	4490063	-	1503	1813
b4264	NC_000913.3	4490141	4491139	-	999	459
b4265	NC_000913.3	4491206	4492525	-	1320	234
b4266	NC_000913.3	4492587	4493351	-	765	26
b4267	NC_000913.3	4493375	4494406	-	1032	11
b4268	NC_000913.3	4494623	4495186	+	564	21
b4269	NC_000913.3	4495190	4496209	-	1020	4058
b4271	NC_000913.3	4496750	4497940	+	1191	709
b4272	NC_000913.3	4498272	4498637	+	366	2
b4273	NC_000913.3	4498595	4499500	+	906	9
b4575	NC_000913.3	4499593	4500791	-	1199	569
b4277	NC_000913.3	4501260	4501589	+	330	9
b4278	NC_000913.3	4502103	4503431	-	1329	387
b4279	NC_000913.3	4504058	4505275	+	1218	68
b4280	NC_000913.3	4505287	4506405	+	1119	118
b4655	NC_000913.3	4506448	4506573	+	126	0
b4281	NC_000913.3	4506626	4506856	-	231	51
b4282	NC_000913.3	4506861	4507109	+	249	7
b4623	NC_000913.3;NC_000913.3;NC_000913.3	4507197;4509009;4509479	4507451;4509479;4509793	+;+;+	1040	122
b4284	NC_000913.3	4507466	4508617	-	1152	993
b4286	NC_000913.3	4509804	4510133	+	330	25
b4287	NC_000913.3	4510690	4511457	-	768	149
b4288	NC_000913.3	4511458	4512414	-	957	99
b4289	NC_000913.3	4512411	4513409	-	999	69
b4290	NC_000913.3	4513406	4514308	-	903	197
b4291	NC_000913.3	4514353	4516677	-	2325	384
b4292	NC_000913.3	4516764	4517717	-	954	472
b4293	NC_000913.3	4517714	4518235	-	522	628
b4294	NC_000913.3	4518527	4518802	+	276	148
b4295	NC_000913.3	4519338	4520324	-	987	1390
b4296	NC_000913.3	4520671	4522020	-	1350	21
b4297	NC_000913.3	4522127	4524094	-	1968	216
b4298	NC_000913.3	4524105	4525010	-	906	39
b4299	NC_000913.3	4525015	4525803	-	789	1
b4300	NC_000913.3	4526106	4526888	-	783	141
b4301	NC_000913.3	4526905	4527537	-	633	126
b4302	NC_000913.3	4527549	4527980	-	432	99
b4303	NC_000913.3	4528111	4528917	-	807	64
b4304	NC_000913.3	4528930	4530243	-	1314	91
b4565	NC_000913.3	4530255	4530533	-	279	26
b4305	NC_000913.3	4530530	4531651	-	1122	77
b4306	NC_000913.3	4532437	4533183	-	747	33
b4307	NC_000913.3	4533239	4533784	-	546	21
b4566	NC_000913.3	4533796	4534053	-	258	7
b4657	NC_000913.3	4534430	4534675	-	246	10
b4308	NC_000913.3	4535015	4536031	+	1017	32
b4309	NC_000913.3	4536614	4537594	-	981	81
b4310	NC_000913.3	4537659	4538765	-	1107	276
b4311	NC_000913.3	4538785	4539501	-	717	25
b4312	NC_000913.3	4540957	4541559	+	603	137
b4313	NC_000913.3	4542037	4542633	+	597	58
b4314	NC_000913.3	4543115	4543663	+	549	2677
b4315	NC_000913.3	4543728	4544267	+	540	533
b4316	NC_000913.3	4544304	4545029	+	726	165
b4317	NC_000913.3	4545096	4547732	+	2637	191
b4318	NC_000913.3	4547742	4548272	+	531	60
b4319	NC_000913.3	4548285	4548788	+	504	64
b4320	NC_000913.3	4548808	4549710	+	903	228
b4321	NC_000913.3	4549953	4551296	-	1344	25
b4322	NC_000913.3	4551636	4552820	+	1185	237
b4323	NC_000913.3	4552901	4554361	+	1461	270
b4324	NC_000913.3	4554576	4555349	+	774	437
b4325	NC_000913.3	4555490	4556320	-	831	4
b4720	NC_000913.3	4556574	4556675	+	102	0
b4721	NC_000913.3	4556654	4556797	+	144	2
b4722	NC_000913.3	4556913	4556996	+	84	13
b4326	NC_000913.3	4556993	4557385	+	393	93
b4327	NC_000913.3	4557378	4558289	-	912	354
b4328	NC_000913.3	4558354	4559526	-	1173	640
b4329	NC_000913.3	4559539	4560000	-	462	74
b4330	NC_000913.3	4559997	4560680	-	684	38
b4331	NC_000913.3	4560930	4561484	+	555	438
b4332	NC_000913.3	4561497	4562675	-	1179	253
b4333	NC_000913.3	4562743	4563603	-	861	35
b4715	NC_000913.3	4563668	4563925	-	258	19
b4334	NC_000913.3	4563922	4564689	-	768	48
b4335	NC_000913.3	4564699	4565850	-	1152	141
b4336	NC_000913.3	4565966	4567246	-	1281	589
b4337	NC_000913.3	4567287	4568519	-	1233	146
b4584	NC_000913.3	4568998	4569918	+	921	265
b4340	NC_000913.3	4570162	4571574	-	1413	307
b4341	NC_000913.3	4571751	4571915	+	165	1
b4342	NC_000913.3	4572414	4573931	+	1518	331
b4486	NC_000913.3	4574135	4576855	+	2721	638
b4345	NC_000913.3	4576912	4577958	-	1047	29
b4346	NC_000913.3	4577958	4579337	-	1380	112
b4347	NC_000913.3	4579499	4579840	-	342	51
b4348	NC_000913.3	4580068	4581462	-	1395	460
b4349	NC_000913.3	4581459	4583048	-	1590	1051
b4350	NC_000913.3	4583249	4586761	-	3513	457
b4351	NC_000913.3	4586949	4587863	+	915	414
b4352	NC_000913.3	4587909	4588865	-	957	593
b4353	NC_000913.3	4588876	4589079	-	204	143
